patient,drug,n_rows,n_plates,n_plates_even,n_plates_half0,n_plates_half1,n_dose_levels,frac_untestable
ACH-000120,Volasertib,188130,3,False,1,2,3,0.6907617073300377
ACH-000120,Voriconazole,188130,3,False,1,2,3,0.661436240897252
ACH-000120,Vortioxetine,188130,3,False,1,2,3,0.6658161909318024
ACH-000120,XRK3F2,188130,3,False,1,2,3,0.7110615000265774
ACH-000120,Zileuton,188130,3,False,1,2,3,0.6579758677510232
ACH-000120,c-Kit-IN-1,188130,3,False,2,1,3,0.6841970977515548
ACH-000120,crizotinib,188130,3,False,1,2,3,0.6739807579864987
ACH-000120,olaparib,250840,4,True,2,2,3,0.6880282251634509
ACH-000120,palbociclib,188130,3,False,1,2,3,0.7086695370222719
ACH-000120,venetoclax,188130,3,False,1,2,3,0.7035560516664009
ACH-000120,vincristine,188130,3,False,1,2,3,0.7146069207462925
ACH-000120,γ-Oryzanol,188130,3,False,1,2,3,0.6603412533886143
ACH-000138,(R)-Verapamil (hydrochloride),250840,4,True,2,2,3,0.5503627810556531
ACH-000138,(S)-Crizotinib,188130,3,False,1,2,3,0.5546218040716526
ACH-000138,18β-Glycyrrhetinic acid,250840,4,True,2,2,3,0.5605126774039229
ACH-000138,4EGI-1,188130,3,False,1,2,3,0.5531547334290119
ACH-000138,5-Azacytidine,188130,3,False,1,2,3,0.5443151012597672
ACH-000138,5-Fluorouracil,188130,3,False,1,2,3,0.5413915909211715
ACH-000138,8-Hydroxyquinoline,250840,4,True,2,2,3,0.5534882793812789
ACH-000138,9-ING-41,188130,3,False,1,2,3,0.5492638069420082
ACH-000138,APTO-253,188130,3,False,1,2,3,0.5468771594110455
ACH-000138,AT7519,188130,3,False,1,2,3,0.551315579652368
ACH-000138,AZD-7648,188130,3,False,1,2,3,0.555355339392973
ACH-000138,AZD-8055,188130,3,False,1,2,3,0.5467283261574443
ACH-000138,AZD1390,188130,3,False,1,2,3,0.5535959177164727
ACH-000138,AZD2858,188130,3,False,1,2,3,0.5651304948705682
ACH-000138,Abemaciclib,188130,3,False,2,1,3,0.5474033912719928
ACH-000138,Abiraterone acetate,188130,3,False,1,2,3,0.5352787965768352
ACH-000138,Acetazolamide,188130,3,False,1,2,3,0.5473449210652208
ACH-000138,Acetohexamide,250840,4,True,2,2,3,0.554329453037793
ACH-000138,Adagrasib,1003360,14,True,6,8,3,0.5456835034284803
ACH-000138,Adenine,250840,4,True,2,2,3,0.5513115930473609
ACH-000138,Adenosine,250840,4,True,2,2,3,0.5517580928081646
ACH-000138,Afatinib,564390,7,False,3,4,3,0.5473236591718492
ACH-000138,Aliskiren,250840,4,True,2,2,3,0.54707781852974
ACH-000138,Allantoin,250840,4,True,2,2,3,0.5607917397544251
ACH-000138,Allopurinol,188130,3,False,1,2,3,0.5302663052144794
ACH-000138,Almonertinib (hydrochloride),250840,4,True,2,2,3,0.5593326423217988
ACH-000138,Almonertinib (mesylate),376260,4,True,2,2,3,0.5442008185828948
ACH-000138,Alpelisib,188130,3,False,1,2,3,0.5563546483814383
ACH-000138,Altretamine,188130,3,False,1,2,3,0.5581778557380535
ACH-000138,Amsacrine,250840,4,True,2,2,3,0.5428201243820763
ACH-000138,Anastrozole,188130,3,False,1,2,3,0.5425716260032956
ACH-000138,Anethole trithione,250840,4,True,2,2,3,0.5459894753627811
ACH-000138,Apalutamide,188130,3,False,1,2,3,0.555732738000319
ACH-000138,Aprepitant,188130,3,False,1,2,3,0.5431191197576144
ACH-000138,Arbutin,188130,3,False,1,2,3,0.5618136395045978
ACH-000138,Artemether,188130,3,False,1,2,3,0.5328815180991867
ACH-000138,Artesunate,250840,4,True,2,2,3,0.551291660022325
ACH-000138,Asciminib,188130,3,False,1,2,3,0.5467283261574443
ACH-000138,Aspirin,188130,3,False,1,2,3,0.5342050709615691
ACH-000138,Ataluren,188130,3,False,1,2,3,0.5352469037367777
ACH-000138,Atazanavir (sulfate),188130,3,False,1,2,3,0.5484027002604582
ACH-000138,Auranofin,188130,3,False,1,2,3,0.5467921118375592
ACH-000138,Azithromycin (hydrate),250840,4,True,2,2,3,0.5575346834635624
ACH-000138,BAY1125976,188130,3,False,1,2,3,0.5469940998245894
ACH-000138,BI-3406,188130,3,False,1,2,3,0.5454047732950619
ACH-000138,BI-78D3,188130,3,False,1,2,3,0.5510285440918514
ACH-000138,Baicalin,250840,4,True,2,2,3,0.5496571519693829
ACH-000138,Balsalazide (sodium hydrate),250840,4,True,2,2,3,0.5457064264072715
ACH-000138,Belinostat,188130,3,False,1,2,3,0.5439855419125073
ACH-000138,Belumosudil,376260,4,True,2,2,3,0.5446526338170414
ACH-000138,Belumosudil (mesylate),188130,3,False,1,2,3,0.5527613884016371
ACH-000138,Belzutifan,188130,3,False,1,2,3,0.5677829160686759
ACH-000138,Bendamustine,188130,3,False,1,2,3,0.5629033115398926
ACH-000138,Benproperine (phosphate),188130,3,False,1,2,3,0.5555573273800032
ACH-000138,Bentamapimod,188130,3,False,1,2,3,0.5576356774570775
ACH-000138,Benztropine (mesylate),188130,3,False,1,2,3,0.5395471216711848
ACH-000138,Berbamine,313550,5,False,3,2,3,0.5498325625896986
ACH-000138,Berbamine (dihydrochloride),376260,4,True,2,2,3,0.547634614362409
ACH-000138,Berberine (chloride hydrate),250840,4,True,2,2,3,0.5518657311433584
ACH-000138,Bergenin,250840,4,True,2,2,3,0.5572356880880243
ACH-000138,Bestatin,188130,3,False,1,2,3,0.5561632913410939
ACH-000138,Bestatin (hydrochloride),188130,3,False,1,2,3,0.5396162228246425
ACH-000138,Betamethasone dipropionate,188130,3,False,1,2,3,0.5605910806357306
ACH-000138,Bexarotene,188130,3,False,1,2,3,0.537330569287195
ACH-000138,Bicalutamide,188130,3,False,1,2,3,0.5332004464997608
ACH-000138,Bimatoprost,250840,4,True,2,2,3,0.5508172540264711
ACH-000138,Bimiralisib,188130,3,False,1,2,3,0.541848721628661
ACH-000138,Binimetinib,376260,6,True,2,4,3,0.5447137617604848
ACH-000138,Bisoprolol (hemifumarate),188130,3,False,1,2,3,0.566374315632807
ACH-000138,Bortezomib,188130,3,False,1,2,3,0.5591984266198905
ACH-000138,Bosentan (hydrate),188130,3,False,1,2,3,0.5654813161111997
ACH-000138,Brimonidine,188130,3,False,1,2,3,0.5421144952958061
ACH-000138,Brivudine,188130,3,False,1,2,3,0.5459256896826662
ACH-000138,Budesonide,188130,3,False,1,2,3,0.5352469037367777
ACH-000138,Busulfan,250840,4,True,2,2,3,0.5592529102216552
ACH-000138,CP21R7,188130,3,False,1,2,3,0.5607664912560464
ACH-000138,Cabozantinib (S-malate),188130,3,False,1,2,3,0.5377451762079413
ACH-000138,Canagliflozin,188130,3,False,1,2,3,0.567187583054271
ACH-000138,Canagliflozin (hemihydrate),188130,3,False,1,2,3,0.544006803805879
ACH-000138,Capivasertib,188130,3,False,1,2,3,0.5524584064210918
ACH-000138,Capmatinib,188130,3,False,1,2,3,0.553579971296444
ACH-000138,Captopril,250840,4,True,2,2,3,0.5473010684101419
ACH-000138,Carbamazepine,188130,3,False,1,2,3,0.5463987668101844
ACH-000138,Carbidopa (monohydrate),188130,1,False,1,0,3,0.5385956519428055
ACH-000138,Celecoxib,188130,3,False,1,2,3,0.559979801201297
ACH-000138,Cepharanthine,250840,4,True,2,2,3,0.5617325785361187
ACH-000138,Chlorhexidine (diacetate),313550,5,False,3,2,3,0.5461776431191198
ACH-000138,Ciclopirox,250840,4,True,2,2,3,0.5605405836389731
ACH-000138,Cilostazol,188130,3,False,1,2,3,0.5514803593259979
ACH-000138,Cinacalcet,188130,3,False,1,2,3,0.5403391271992771
ACH-000138,Citalopram (hydrobromide),188130,3,False,1,2,3,0.5354063679370648
ACH-000138,Clobetasol propionate,188130,3,False,1,2,3,0.5434539945782172
ACH-000138,Clofarabine,188130,3,False,1,2,3,0.5614947111040238
ACH-000138,Clonidine (hydrochloride),250840,4,True,2,2,3,0.5398501036517301
ACH-000138,Clopidogrel,188130,3,False,1,2,3,0.5457928028490937
ACH-000138,Clotrimazole,250840,4,True,2,2,3,0.5540623505023122
ACH-000138,Cloxacillin (sodium),250840,4,True,2,2,3,0.549298357518737
ACH-000138,Cobimetinib,188130,3,False,1,2,3,0.5684845585499388
ACH-000138,Crizotinib (hydrochloride),188130,3,False,1,2,3,0.5411683410407697
ACH-000138,Cyclosporin A,188130,3,False,1,2,3,0.5415457396481157
ACH-000138,Cysteamine (hydrochloride),250840,4,True,2,2,3,0.553874980066975
ACH-000138,Cytarabine,376260,4,True,2,2,3,0.5410035613671398
ACH-000138,Cytarabine (hydrochloride),188130,3,False,1,2,3,0.5551692978259714
ACH-000138,DT-061,188130,3,False,1,2,3,0.5561632913410939
ACH-000138,DTP3,250840,4,True,2,2,3,0.5527547440599585
ACH-000138,Dabrafenib,188130,3,False,1,2,3,0.5441875298995376
ACH-000138,Daidzin,376260,4,True,2,2,3,0.5451921543613458
ACH-000138,Dapagliflozin,188130,3,False,1,2,3,0.5225163450805295
ACH-000138,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",188130,3,False,1,2,3,0.5682985169829373
ACH-000138,Daptomycin,188130,1,False,1,0,3,0.5400839844788179
ACH-000138,Darinaparsin,250840,4,True,2,2,3,0.5540862701323553
ACH-000138,Darolutamide,188130,3,False,1,2,3,0.5409504066337107
ACH-000138,Decitabine,188130,3,False,1,2,3,0.5660766491256046
ACH-000138,Delamanid,188130,3,False,1,2,3,0.543087226917557
ACH-000138,Demeclocycline,250840,4,True,2,2,3,0.5544769574230585
ACH-000138,Dexamethasone,188130,3,False,1,2,3,0.541742412161803
ACH-000138,Dexmedetomidine,188130,3,False,1,2,3,0.5463562430234412
ACH-000138,Diammonium Glycyrrhizinate,250840,4,True,2,2,3,0.5560636262159145
ACH-000138,Digitoxin,188130,3,False,1,2,3,0.5500664434167862
ACH-000138,Dihydroartemisinin,188130,3,False,1,2,3,0.5459788444160952
ACH-000138,Dimethyl fumarate,188130,3,False,1,2,3,0.5501780683569872
ACH-000138,Dinaciclib,188130,3,False,1,2,3,0.5666188274065805
ACH-000138,Diphenhydramine,188130,3,False,1,2,3,0.5515069366927124
ACH-000138,Docetaxel,250840,4,True,2,2,3,0.5533926008611066
ACH-000138,Docetaxel (Trihydrate),188130,3,False,1,2,3,0.5520916387604317
ACH-000138,Dorzolamide (hydrochloride),188130,3,False,1,2,3,0.5549460479455696
ACH-000138,Doxorubicin (hydrochloride),188130,3,False,1,2,3,0.5566257375219263
ACH-000138,Doxycycline (monohydrate),188130,3,False,1,2,3,0.5627863711263488
ACH-000138,Drospirenone,188130,3,False,1,2,3,0.5391644075904959
ACH-000138,ERK5-IN-2,188130,3,False,1,2,3,0.5399723595386169
ACH-000138,ETC-206,188130,3,False,1,2,3,0.5505342050709616
ACH-000138,EX229,188130,3,False,1,2,3,0.5594004146069207
ACH-000138,Econazole,188130,3,False,1,2,3,0.5366927124860469
ACH-000138,Edoxaban (tosylate monohydrate),188130,1,False,1,0,3,0.5346940945091161
ACH-000138,Elagolix sodium,250840,4,True,2,2,3,0.558567214160421
ACH-000138,Elimusertib hydrochloride,188130,3,False,1,2,3,0.5553659703396587
ACH-000138,Encorafenib,188130,3,False,1,2,3,0.5491256046350927
ACH-000138,Entecavir (monohydrate),188130,3,False,1,2,3,0.555302184659544
ACH-000138,Entrectinib,188130,3,False,1,2,3,0.5367246053261043
ACH-000138,Epirubicin (hydrochloride),188130,3,False,1,2,3,0.5508159251581354
ACH-000138,Eplerenone,188130,3,False,1,2,3,0.5564343804815819
ACH-000138,Erdafitinib ,188130,3,False,1,2,3,0.5589432838994313
ACH-000138,Erlotinib,188130,3,False,1,2,3,0.5551799287726572
ACH-000138,Erythromycin,188130,3,False,1,2,3,0.540131823738904
ACH-000138,Esmolol (hydrochloride),188130,3,False,1,2,3,0.5355498857173231
ACH-000138,Estrone sulfate (potassium),188130,3,False,1,2,3,0.5467123797374156
ACH-000138,Everolimus,188130,3,False,1,2,3,0.5339765056078244
ACH-000138,Fedratinib (hydrochloride hydrate),188130,3,False,1,2,3,0.5395099133577845
ACH-000138,Fenofibrate,188130,3,False,1,2,3,0.556322755541381
ACH-000138,Ferulic acid,188130,3,False,1,2,3,0.5606495508425026
ACH-000138,Filgotinib,188130,3,False,1,2,3,0.5351140169032053
ACH-000138,Finasteride,188130,3,False,1,2,3,0.554169988837506
ACH-000138,Fingolimod (hydrochloride),188130,3,False,1,2,3,0.5428533460904693
ACH-000138,Flumatinib (mesylate),376260,4,True,2,2,3,0.5491840748418647
ACH-000138,Flutamide,188130,3,False,1,2,3,0.5477223196725668
ACH-000138,Fluvoxamine,188130,3,False,1,2,3,0.5558603093605485
ACH-000138,Fluvoxamine (maleate),250840,4,True,2,2,3,0.5578695582841652
ACH-000138,Folic acid,250840,4,True,2,2,3,0.5485927284324669
ACH-000138,Fostamatinib (disodium hexahydrate),188130,1,False,1,0,3,0.5432201137511296
ACH-000138,Fulvestrant,188130,3,False,1,2,3,0.5384468186892043
ACH-000138,Fumaric acid,376260,4,True,2,2,3,0.54276298304364
ACH-000138,Furosemide,250840,4,True,2,2,3,0.5577858395790145
ACH-000138,Fusidic acid,250840,4,True,2,2,3,0.5512079413171743
ACH-000138,Futibatinib,188130,3,False,1,2,3,0.5610694732365917
ACH-000138,GSK1059615,188130,3,False,1,2,3,0.5446552915537128
ACH-000138,Gallic acid,250840,4,True,2,2,3,0.5512478073672461
ACH-000138,Gallic acid (hydrate),250840,4,True,2,2,3,0.5575426566735768
ACH-000138,Gefitinib,188130,3,False,1,2,3,0.5296656567267315
ACH-000138,Gemcitabine,188130,3,False,1,2,3,0.5330356668261309
ACH-000138,Gemfibrozil,250840,4,True,2,2,3,0.5553579971296444
ACH-000138,Glasdegib,188130,1,False,1,0,3,0.5317121139637485
ACH-000138,Glycyrrhizic acid,188130,3,False,1,2,3,0.5716313187689364
ACH-000138,Goserelin (acetate),250840,4,True,2,2,3,0.5434300749481741
ACH-000138,HI-TOPK-032,188130,3,False,1,2,3,0.5540052091638761
ACH-000138,Harringtonine,188130,3,False,1,2,3,0.5493860628288949
ACH-000138,Hesperidin,188130,3,False,1,2,3,0.5650560782437676
ACH-000138,Hexylresorcinol,250840,4,True,2,2,3,0.5407869558284165
ACH-000138,Homoharringtonine,250840,4,True,2,2,3,0.5421184819008132
ACH-000138,Hydroxyfasudil,250840,4,True,2,2,3,0.5603771328336788
ACH-000138,Hydroxyurea,188130,3,False,1,2,3,0.5663317918460639
ACH-000138,IQ 1,188130,3,False,1,2,3,0.5609897411364482
ACH-000138,Idarubicin (hydrochloride),250840,4,True,2,2,3,0.5251475043852655
ACH-000138,Idoxuridine,188130,3,False,1,2,3,0.5457874873757508
ACH-000138,Imiquimod (hydrochloride),188130,3,False,1,2,3,0.5469675224578748
ACH-000138,Imiquimod (maleate),188130,3,False,1,2,3,0.5686652846435976
ACH-000138,Indacaterol (maleate),188130,3,False,1,2,3,0.5348695051294318
ACH-000138,Infigratinib,188130,3,False,1,2,3,0.5490139796948919
ACH-000138,Ipatasertib,188130,3,False,1,2,3,0.5525912932546643
ACH-000138,Irinotecan,188130,3,False,1,2,3,0.533838303300909
ACH-000138,Irinotecan (hydrochloride),376260,4,True,2,2,3,0.5493993515122522
ACH-000138,Isocorydine,250840,4,True,2,2,3,0.55190559719343
ACH-000138,Ivabradine (hydrochloride),188130,1,False,1,0,3,0.5479243076595971
ACH-000138,Ivermectin,188130,3,False,1,2,3,0.5425769414766385
ACH-000138,Ixazomib,188130,3,False,1,2,3,0.554435762504651
ACH-000138,Ixazomib citrate,188130,3,False,1,2,3,0.5411577100940839
ACH-000138,L-Eflornithine (monohydrochloride),188130,3,False,1,2,3,0.5489395630680912
ACH-000138,L-Thyroxine (sodium salt pentahydrate),250840,4,True,2,2,3,0.5663729867644713
ACH-000138,LB-100,188130,3,False,1,2,3,0.5471323021315048
ACH-000138,LJI308,188130,3,False,1,2,3,0.5638228884282145
ACH-000138,LY-2584702 (tosylate salt),188130,3,False,1,2,3,0.5698506351990644
ACH-000138,LY2090314,188130,3,False,1,2,3,0.5461648859830968
ACH-000138,Lactate (calcium),188130,3,False,1,2,3,0.5355870940307235
ACH-000138,Lapatinib ditosylate,188130,3,False,1,2,3,0.5434433636315313
ACH-000138,Larotrectinib,250840,4,True,2,2,3,0.550566097911019
ACH-000138,Larotrectinib sulfate,188130,1,False,1,0,3,0.5384149258491469
ACH-000138,Lenalidomide (hemihydrate),250840,4,True,2,2,3,0.5640049433902089
ACH-000138,Levobupivacaine (hydrochloride),188130,3,False,1,2,3,0.5499016637431563
ACH-000138,Lidocaine (hydrochloride),250840,4,True,2,2,3,0.5672819327061075
ACH-000138,Ligustrazine,188130,3,False,1,2,3,0.5585977781321426
ACH-000138,Lipoic acid,250840,4,True,2,2,3,0.5477515547759528
ACH-000138,Lonafarnib,188130,3,False,1,2,3,0.5535746558231011
ACH-000138,Loperamide (hydrochloride),188130,3,False,1,2,3,0.5417636740551746
ACH-000138,Lopinavir,188130,3,False,1,2,3,0.5388029554031787
ACH-000138,Lucanthone,188130,3,False,1,2,3,0.5391484611704672
ACH-000138,Lumateperone (tosylate),250840,4,True,2,2,3,0.5509767182267581
ACH-000138,MK-3903,188130,3,False,1,2,3,0.5572689097964174
ACH-000138,MK-8353,188130,3,False,1,2,3,0.5585658852920853
ACH-000138,ML264,188130,3,False,1,2,3,0.5510923297719662
ACH-000138,Macitentan,188130,3,False,1,2,3,0.5540902567373625
ACH-000138,Malotilate,250840,4,True,2,2,3,0.5476399298357518
ACH-000138,Mebendazole,188130,3,False,1,2,3,0.5570297134959868
ACH-000138,Medroxyprogesterone acetate,250840,4,True,2,2,3,0.563259448253867
ACH-000138,Megestrol,250840,4,True,2,2,3,0.5489435496730984
ACH-000138,Meloxicam,188130,3,False,1,2,3,0.544378886939882
ACH-000138,Menadione,188130,3,False,1,2,3,0.5700579386594377
ACH-000138,Methotrexate,188130,3,False,1,2,3,0.5452346781480891
ACH-000138,Methyl aminolevulinate (hydrochloride),188130,3,False,1,2,3,0.5338861425609951
ACH-000138,Methylprednisolone succinate,250840,4,True,2,2,3,0.5577459735289427
ACH-000138,Methylthiouracil,188130,3,False,1,2,3,0.5289055440386966
ACH-000138,Mifepristone,188130,3,False,1,2,3,0.5609950566097911
ACH-000138,Minodronic acid,188130,3,False,1,2,3,0.5465476000637857
ACH-000138,Mitoxantrone (dihydrochloride),250840,4,True,2,2,3,0.551020570881837
ACH-000138,Monocrotaline,188130,3,False,1,2,3,0.5679742731090204
ACH-000138,Mozavaptan,188130,3,False,1,2,3,0.564551108276192
ACH-000138,NG25,188130,3,False,1,2,3,0.5560622973475788
ACH-000138,NVP-BHG712,188130,3,False,1,2,3,0.5524211981076915
ACH-000138,Nafamostat (mesylate),188130,3,False,1,2,3,0.5390262052835805
ACH-000138,Naproxen,376260,4,True,2,2,3,0.5509939935151226
ACH-000138,Neratinib,188130,3,False,1,2,3,0.5442300536862807
ACH-000138,Neratinib (maleate),250840,4,True,2,2,3,0.5545686493382236
ACH-000138,Nevirapine,188130,3,False,1,2,3,0.5527826502950087
ACH-000138,Niclosamide (olamine),188130,3,False,1,2,3,0.5463881358634987
ACH-000138,Nimesulide,188130,1,False,1,0,3,0.5471376176048477
ACH-000138,Norepinephrine (hydrochloride),250840,4,True,2,2,3,0.5577659065539786
ACH-000138,OTS514,188130,3,False,1,2,3,0.5645723701695636
ACH-000138,Olanzapine,250840,4,True,2,2,3,0.5508730664965715
ACH-000138,Oleic acid,188130,3,False,1,2,3,0.5491628129484931
ACH-000138,Omeprazole,188130,3,False,1,2,3,0.5375166108541966
ACH-000138,Omeprazole (sodium),188130,3,False,1,2,3,0.5324031254983256
ACH-000138,Orlistat,188130,3,False,1,2,3,0.5635517992877266
ACH-000138,Ornidazole,188130,1,False,1,0,3,0.5348110349226599
ACH-000138,Osimertinib (mesylate),188130,3,False,1,2,3,0.5437144527720194
ACH-000138,Ouabain (Octahydrate),188130,3,False,1,2,3,0.5365173018657311
ACH-000138,Oxaliplatin,188130,3,False,1,2,3,0.5456811779088928
ACH-000138,Oxaprozin,188130,3,False,1,2,3,0.5480678254398554
ACH-000138,PF-06260933,188130,3,False,2,1,3,0.5576409929304205
ACH-000138,PH-797804,188130,3,False,1,2,3,0.5594907776537501
ACH-000138,Paclitaxel,188130,3,False,1,2,3,0.5300058470206772
ACH-000138,Palmatine (chloride),250840,4,True,2,2,3,0.556936692712486
ACH-000138,Panobinostat,188130,3,False,1,2,3,0.5187689363737841
ACH-000138,Pasireotide (acetate),250840,4,True,2,2,3,0.5437131239036836
ACH-000138,Pemetrexed,188130,3,False,1,2,3,0.560192420135013
ACH-000138,Pemigatinib,188130,3,False,1,2,3,0.5638760431616435
ACH-000138,Penfluridol,188130,3,False,1,2,3,0.5569871897092437
ACH-000138,Pentagastrin,250840,4,True,2,2,3,0.5509926646467868
ACH-000138,Pentamidine (isethionate),313550,5,False,3,2,3,0.552903843087227
ACH-000138,Pentoxifylline,188130,3,False,1,2,3,0.5478392600861106
ACH-000138,Peretinoin,188130,3,False,1,2,3,0.5542284590442779
ACH-000138,Perindopril (erbumine),188130,3,False,1,2,3,0.5291234784457556
ACH-000138,Pexidartinib (hydrochloride),188130,3,False,1,2,3,0.5551799287726572
ACH-000138,Phenylephrine (hydrochloride),188130,3,False,1,2,3,0.5442353691596237
ACH-000138,Phenytoin (sodium),188130,3,False,1,2,3,0.5568755647690427
ACH-000138,Pimitespib,188130,3,False,1,2,3,0.5610269494498485
ACH-000138,Pimozide,188130,3,False,1,2,3,0.5539998936905332
ACH-000138,Pioglitazone,188130,3,False,1,2,3,0.5415935789082018
ACH-000138,Piroxicam,188130,3,False,1,2,3,0.5373093073938234
ACH-000138,Pitavastatin (Calcium),188130,3,False,1,2,3,0.5657258278849732
ACH-000138,Plicamycin,188130,1,False,1,0,3,0.5370860575134215
ACH-000138,Ponatinib,188130,3,False,1,2,3,0.5308297453888269
ACH-000138,Posaconazole,188130,3,False,1,2,3,0.5542284590442779
ACH-000138,Pralsetinib,250840,4,True,2,2,3,0.5485129963323234
ACH-000138,Pravastatin (sodium),376260,4,True,2,2,3,0.5527374687715941
ACH-000138,Procainamide (hydrochloride),188130,3,False,1,2,3,0.5626003295593472
ACH-000138,Proglumide,188130,3,False,1,2,3,0.5430234412374422
ACH-000138,Pyridoxine,250840,4,True,2,2,3,0.5625817254026471
ACH-000138,Pyridoxine (hydrochloride),250840,4,True,2,2,3,0.5446898421304417
ACH-000138,Quinestrol,250840,4,True,2,2,3,0.5460293414128529
ACH-000138,Quinidine (15% dihydroquinidine),188130,3,False,1,2,3,0.5521075851804603
ACH-000138,RMC-6236,188130,3,False,1,2,3,0.5390846754903524
ACH-000138,Radotinib,250840,4,True,2,2,3,0.5579811832243662
ACH-000138,Ralimetinib dimesylate,250840,4,True,2,2,3,0.558339977675012
ACH-000138,Raltitrexed,250840,4,True,2,2,3,0.5495136341891246
ACH-000138,Ranolazine,188130,3,False,1,2,3,0.5464412905969277
ACH-000138,Rapamycin,250840,4,True,2,2,3,0.5570443310476798
ACH-000138,Regorafenib,376260,4,True,2,2,3,0.5417636740551746
ACH-000138,Relugolix,250840,4,True,2,2,3,0.5461290065380322
ACH-000138,Resveratrol,250840,4,True,2,2,3,0.5602376016584277
ACH-000138,Retinoic acid,250840,4,True,2,2,3,0.5466831446340297
ACH-000138,Ribociclib,188130,1,False,1,0,3,0.5389198958167225
ACH-000138,Rifaximin,188130,3,False,1,2,3,0.559979801201297
ACH-000138,Riluzole hydrochloride,250840,4,True,2,2,3,0.5477555413809599
