gene,n_pairs,r
MTX3,1572,0.1377
SRSF9,1593,0.1377
IL5RA,1395,0.1376
TMEFF1,1572,0.1376
HS6ST2,1566,0.1376
TCL1B,116,0.1376
UGT2A3,490,0.1376
RTL8B,1176,0.1375
ZNF214,1446,0.1375
PPP2R3C,1589,0.1375
ATG2B,1586,0.1375
GCAT,1548,0.1374
HLA-F,1561,0.1374
IKBKG,1493,0.1374
LBHD1,1547,0.1374
CHRAC1,1564,0.1374
PPP1R26-AS1,1562,0.1374
RAB40B,1557,0.1373
EDAR,1465,0.1373
SEC31B,1554,0.1373
PPP1CB,1599,0.1373
HSD17B14,1530,0.1373
DCK,1560,0.1373
PLAC9,1397,0.1373
HID1,1478,0.1373
SMARCA4,1599,0.1373
NDOR1,1547,0.1373
PRR22,1027,0.1372
DNAH10,1522,0.1372
TM9SF3,1600,0.1372
MSX1,1504,0.1372
MRPL16,1563,0.1372
LRRC34,1438,0.1372
CYP2U1,1500,0.1371
ELF3-AS1,1506,0.1371
SCYL1,1577,0.1371
ANKRD18A,1567,0.1371
SOX15,1031,0.1371
ADRA1B,1438,0.1371
ZNF333,1566,0.1371
MAP1LC3B2,1525,0.137
XKR5,683,0.137
SPEG,1486,0.137
EGOT,1161,0.137
XRCC1,1563,0.137
CYGB,1507,0.137
HPD,1328,0.137
PSCA,1316,0.137
CDC42BPG,1506,0.137
ESRRB,1509,0.137
CC2D2A,1556,0.1368
CCR3,1392,0.1368
NMRK1,1544,0.1367
SYNGR2,1566,0.1367
HSD17B6,1395,0.1367
CCDC181,1530,0.1367
RCAN2,1450,0.1367
ARRDC3-AS1,1554,0.1367
RGS22,1467,0.1367
TIFA,1552,0.1367
FHL3,1528,0.1367
TBX20,1416,0.1367
IK,1599,0.1366
NEDD8,1582,0.1366
MYOCD,1352,0.1366
KIAA1755,1244,0.1366
KLRC2,1410,0.1365
PLS3-AS1,1512,0.1365
NAPB,1569,0.1365
P2RX6,1270,0.1364
SEMA6A,1551,0.1364
HECW1,1545,0.1364
FAM184A,1524,0.1363
ENGASE,1541,0.1363
SMIM15,1575,0.1363
CHRNB4,1398,0.1362
PDGFRL,1500,0.1362
NCAM2,1571,0.1362
OLFM2,1537,0.1362
LYG1,1533,0.1362
TRO,1031,0.1361
KCTD2,1562,0.1361
PWRN1,1446,0.1361
FAM216B,365,0.1361
RHAG,735,0.1361
SNX3,1592,0.136
RGS5,1566,0.136
TNFRSF17,148,0.136
ZNF490,1566,0.136
SHC2,1533,0.136
CAMK1,1516,0.1359
SERPINA1,1579,0.1359
OXTR,1529,0.1359
LHFPL3,1547,0.1359
ZNF525,1555,0.1359
FMNL3,1564,0.1359
GLIS2,1543,0.1358
EBAG9,1574,0.1358
DHX9,1600,0.1358
RBM11,1207,0.1358
SOCS1,1419,0.1358
AOC2,1510,0.1358
IMPACT,1556,0.1358
APOA2,1459,0.1358
SLC23A1,1504,0.1358
TECTA,1449,0.1358
CRYBG2,1480,0.1357
SLFN13,1386,0.1357
PACSIN3,1537,0.1357
BSN,1523,0.1357
NIM1K,1541,0.1357
SETD4,1561,0.1357
CDK18,1548,0.1356
MST1,1424,0.1356
HNF4A,1560,0.1356
ZNF773,1518,0.1356
SETMAR,1510,0.1356
GRINA,1580,0.1356
TMEM88,1409,0.1356
PEX5,1556,0.1355
CIZ1,1581,0.1355
IRF5,1368,0.1355
DPH5,1545,0.1355
NFU1,1562,0.1354
PNPLA5,134,0.1354
NLRC4,1488,0.1354
CDH26,1500,0.1353
DSCR9,1471,0.1353
TRPV3,1443,0.1353
AAAS,1548,0.1353
VCAN-AS1,1480,0.1353
CA10,1462,0.1352
TTC39B,1559,0.1352
DKK3,1559,0.1352
AGER,1493,0.1352
C1QL2,128,0.1352
TPSD1,261,0.1351
KLHL17,1517,0.1351
TENM1,1580,0.1351
TAF3,1596,0.1351
RNF207,1530,0.1351
BPIFB4,595,0.1351
SMARCA5,1592,0.1351
ARHGEF39,1512,0.135
RAB9B,1152,0.135
RAX,64,0.135
EMC8,1563,0.135
MRPS9,1584,0.135
CLN6,1558,0.135
SLC1A2,1366,0.1349
MSLN,1249,0.1349
WIPI2,1589,0.1349
CRLF2,1526,0.1349
TTLL1,1532,0.1349
NKRF,1548,0.1348
GRIK2,1595,0.1348
EFCAB3,1475,0.1348
COPS7B,1549,0.1348
STAU2-AS1,1121,0.1348
PLGRKT,1539,0.1348
SLC25A21,1540,0.1348
KBTBD3,1537,0.1348
ESS2,1532,0.1348
LIG3,1561,0.1347
ZNF763,1454,0.1347
NME5,1388,0.1347
HSPA2,1508,0.1347
LNX1,1551,0.1347
METAP1D,1556,0.1347
MB,1090,0.1347
ZNF561,1574,0.1346
GPR65,580,0.1346
IL1RL2,1257,0.1346
HSD11B1,1400,0.1346
IFT27,1542,0.1346
ITGA2B,1526,0.1346
PDE6A,1327,0.1345
CHRNA3,1280,0.1345
AIM2,1497,0.1345
TTC22,1187,0.1345
PCDH9,1588,0.1345
PIP5K1B,1572,0.1345
ABCC9,1460,0.1345
ZNF836,1530,0.1344
SGSH,1532,0.1344
CPN2,322,0.1344
SLC30A9,1599,0.1344
FNDC10,1105,0.1344
KIR2DL4,199,0.1344
MIB2,1534,0.1344
CERNA1,1459,0.1344
DNAJC17,1567,0.1343
DLEU7,1536,0.1343
NTN5,1361,0.1343
ZNF506,1561,0.1343
UBR7,1557,0.1343
FARSA,1555,0.1343
CDK11B,1580,0.1343
AARSD1,1569,0.1343
PHF2,1576,0.1342
SSUH2,1530,0.1342
AKR1D1,1336,0.1342
SAPCD2,1558,0.1342
BORCS8,1517,0.1342
PROM1,1470,0.1342
C1R,1536,0.1342
FAM228A,1320,0.1342
SMAD7,1556,0.1342
ANKRD52,1573,0.1342
ABI3,624,0.1341
FCRLA,1164,0.1341
CRB2,1040,0.1341
FUT1,1256,0.1341
SDHAF1,1511,0.134
TLX1,322,0.134
COPRS,1548,0.134
MEIKIN,1315,0.1339
ACY3,775,0.1339
MYOD1,163,0.1339
ZNF322,1555,0.1339
CALHM3,376,0.1339
NKAIN2,1561,0.1339
TFAP2D,430,0.1339
MFSD11,1594,0.1338
TRIM31-AS1,1415,0.1338
TM4SF4,1451,0.1338
ATXN7L3,1567,0.1338
RDH10-AS1,1470,0.1338
STXBP5L,1551,0.1338
HSPB3,245,0.1338
MAPK11,1460,0.1337
SMC6,1594,0.1337
ADHFE1,1497,0.1337
ZNF341,1547,0.1337
AMPH,1424,0.1337
TSPAN15,1574,0.1337
ETV7,1453,0.1336
TNFSF14,1415,0.1336
GSDMA,1230,0.1336
ELOVL2,1502,0.1336
BICDL1,1579,0.1336
SELENOI,1595,0.1336
NR1H3,1539,0.1335
VASH2,1468,0.1335
TMEM236,1521,0.1335
TTL,1562,0.1335
SGSM3,1580,0.1335
GDF15,1578,0.1334
MED18,1535,0.1334
FAM9B,1386,0.1334
TBL3,1536,0.1334
PTGFR,1479,0.1334
RASGEF1C,1511,0.1334
SLC12A9-AS1,1427,0.1334
ZNF280B,1488,0.1334
NUTM2B-AS1,1598,0.1333
SLC14A2,1479,0.1333
MAMDC2,1489,0.1333
ALDH18A1,1588,0.1333
CCL24,974,0.1333
SPOCD1,1524,0.1333
MIF4GD,1517,0.1332
OVCH2,379,0.1332
CORO1A,674,0.1332
RHOG,1551,0.1332
MT1A,1250,0.1331
MUC3A,1404,0.1331
IL27RA,1546,0.1331
NAPEPLD,1548,0.1331
GABRQ,921,0.1331
ZNF169,1557,0.133
KCTD11,1551,0.133
DUOX2,1399,0.1329
NID2,1496,0.1329
CTNNA2,1558,0.1329
CLDN1,1586,0.1328
CPSF6,1598,0.1328
KLHL35,1450,0.1328
MIR3936HG,1579,0.1328
LDB3,1348,0.1328
SAMMSON,1539,0.1328
DGCR2,1593,0.1328
NPC2,1575,0.1328
ANKRD29,1468,0.1327
GML,1110,0.1327
CHRNE,1538,0.1327
WARS2-IT1,1140,0.1327
AKR7A3,1385,0.1327
TMEM52,1183,0.1327
PATL2,1536,0.1327
CERCAM,1548,0.1327
TMEFF2,1491,0.1327
ZNF233,1484,0.1327
NTMT1,1544,0.1327
TNFRSF25,1491,0.1327
CORO7,1547,0.1327
RHCE,1510,0.1327
SLC43A2,1558,0.1327
SAA4,1369,0.1326
FOXD1,1552,0.1326
LYZL2,39,0.1326
C8G,915,0.1326
SPINK5,1497,0.1326
LRWD1,1527,0.1326
THRB-AS1,1268,0.1326
BCL2,1549,0.1326
TMEM190,471,0.1326
LIN7C,1583,0.1325
ADAMTS19,1449,0.1325
CIRBP-AS1,834,0.1324
ATP8B2,1549,0.1324
ERICH6,1471,0.1324
DEFB1,1163,0.1324
SYT5,1412,0.1323
FGF3,844,0.1323
TEX15,1437,0.1323
HEATR4,1500,0.1323
BCL2L13,1595,0.1323
SLC16A14,1512,0.1322
CCDC89,888,0.1322
HSD17B8,1429,0.1322
IFT52,1571,0.1322
CCND2,1559,0.1322
MADCAM1,1400,0.1321
CAPN13,1179,0.1321
F7,844,0.1321
FRRS1L,1214,0.1321
CTH,1576,0.1321
PKD1L1,1528,0.1321
SYT13,1418,0.132
MOSPD1,1577,0.132
DFFB,1526,0.132
TRIM54,1254,0.132
UBAP1L,1538,0.132
RAD52,1568,0.1319
GCNT4,1510,0.1319
E2F2,1460,0.1319
MYOC,615,0.1319
CTNNBL1,1600,0.1319
OPN4,291,0.1319
KRT75,356,0.1319
SYNPO2,1514,0.1319
EXOSC5,1540,0.1318
GPR137B,1584,0.1318
ENTHD1,1468,0.1318
DDX39A,1556,0.1318
MYOSLID,1433,0.1318
IKZF4,1553,0.1318
ABHD12,1595,0.1318
PANX3,172,0.1318
GPR87,1199,0.1317
ZFPL1,1551,0.1317
TBCD,1591,0.1317
GMPR,1510,0.1317
GABPA,1587,0.1317
FAM124A,1482,0.1316
ALX1,899,0.1316
SERAC1,1549,0.1316
BTG4,1086,0.1316
ATP8B1,1592,0.1316
RBPMS2,1410,0.1316
CREB3L1,1541,0.1316
WDR19,1576,0.1316
RHPN1,1497,0.1316
VAV1,1450,0.1316
LRCH2,1487,0.1316
LRRTM2,1449,0.1316
SPDYE1,1479,0.1315
EDN3,359,0.1315
SLN,287,0.1315
TMPRSS5,1511,0.1315
CCDC15,1558,0.1315
DNAJC21,1598,0.1315
ZNF23,1547,0.1315
PODXL2,1517,0.1315
PKNOX2,1461,0.1314
NOL6,1540,0.1314
NSUN7,1528,0.1314
SULT2B1,1491,0.1314
ALKBH6,1519,0.1314
RCSD1,1225,0.1314
APOBEC3D,1406,0.1313
ZCWPW1,1547,0.1313
PNPLA2,1576,0.1313
IRX3,1527,0.1312
DNAJC28,1450,0.1312
MAFB,1470,0.1312
SHROOM1,1529,0.1312
AP2A2,1583,0.1312
DDX43,1465,0.1311
TMEM201,1519,0.1311
ANO4,1496,0.1311
PIAS3,1555,0.1311
ZNF382,1497,0.1311
ABCA4,1285,0.1311
ZBTB34,1547,0.1311
TMIGD1,577,0.131
SLC27A2,1478,0.131
ASPSCR1,1572,0.131
SYT3,972,0.131
CLDN2,1295,0.131
ZMAT3,1582,0.131
DACH1,1537,0.131
HGH1,1469,0.1309
MRPL43,1549,0.1309
TMPRSS13,1036,0.1309
PTCH2,1516,0.1309
TRAPPC4,1538,0.1309
TBC1D10A,1567,0.1309
IL36RN,513,0.1308
FPR3,998,0.1308
DNM3,1585,0.1308
P2RX4,1569,0.1307
REXO5,1536,0.1307
TAF10,1546,0.1307
ACY1,1510,0.1306
PITX2,1401,0.1306
PCDHB9,1326,0.1306
POPDC2,1480,0.1306
NAT8L,1287,0.1306
INTU,1571,0.1305
ANKFN1,1533,0.1305
SUSD2,1421,0.1305
EML2,1578,0.1305
SLC39A1,1575,0.1305
HM13-AS1,1475,0.1305
TSPYL5,1197,0.1305
P2RY2,1323,0.1304
RGL2,1553,0.1304
NRXN2,1401,0.1304
FOXN4,621,0.1304
ANP32A,1596,0.1304
ZBTB32,1245,0.1304
DNAAF5,1575,0.1304
CEACAM16,1071,0.1304
FMN2,1545,0.1303
MTMR2,1597,0.1303
EN2,1228,0.1303
RCN2,1583,0.1302
BUD13,1554,0.1302
STX3,1585,0.1302
GPR150,248,0.1302
ME3,1554,0.1302
ARRB2,1548,0.1302
CPNE5,1472,0.1302
DCT,1542,0.1302
PSG9,1337,0.1302
TP53I3,1538,0.1302
SERPINB7,1441,0.1302
ZNF804B,1431,0.1302
SLC36A1,1543,0.1302
SYT2,1421,0.1301
ZNF512B,1532,0.1301
ZNF597,1494,0.1301
ZNF778,1539,0.13
MARVELD1,1534,0.13
BRD7,1590,0.13
ST6GAL2,1455,0.13
ELAC2,1557,0.13
SPTLC3,1521,0.1299
FAM225B,832,0.1299
EPHB1,1524,0.1299
TMEM8B,1536,0.1299
PPP2R5C,1599,0.1298
AP3M1,1572,0.1298
LLPH,1576,0.1298
PCDHB5,990,0.1298
ZSCAN20,1551,0.1298
FOXJ3,1600,0.1297
RASGRF1,1384,0.1297
SLC34A3,556,0.1297
AK3,1591,0.1297
SFTA2,1069,0.1296
COL14A1,1488,0.1296
ISM2,1440,0.1296
GIPC1,1572,0.1296
HLA-DPA1,1152,0.1296
ATP12A,649,0.1296
RNF128,1560,0.1296
CDK10,1542,0.1296
TPD52L1,1586,0.1295
ITIH5,1464,0.1295
POC1B-AS1,1538,0.1295
TSPYL4,1531,0.1295
TRPM2,1446,0.1295
LBX1,87,0.1294
OTUD1,1548,0.1294
SOCS2-AS1,1511,0.1294
KCNH3,1448,0.1294
CD72,1535,0.1294
SBF2-AS1,1566,0.1294
SPCS2,1598,0.1294
MYOM2,1303,0.1294
CLIC5,1522,0.1294
PIP5KL1,1514,0.1294
CDHR4,1241,0.1293
SGCA,588,0.1293
PEX6,1543,0.1293
DDC-AS1,395,0.1293
RAP2C-AS1,1536,0.1292
DPM2,1561,0.1292
FAM90A26,97,0.1292
TMED6,1490,0.1292
IL13RA2,1452,0.1292
STPG2,1552,0.1292
DUS1L,1548,0.1292
GATA5,832,0.1291
GPATCH2,1600,0.1291
CYP26C1,1058,0.1291
SAP30L-AS1,1543,0.1291
IMPDH1,1555,0.1291
HEMK1,1543,0.129
B4GALT2,1544,0.129
ST8SIA6-AS1,1427,0.129
DNAH9,1454,0.1289
CCDC183-AS1,1368,0.1289
SLITRK6,1518,0.1289
SLC35B4,1549,0.1289
LRRC14,1508,0.1288
SPDYE3,1436,0.1288
S100A13,1561,0.1288
CSPG5,1502,0.1288
DTD2,1532,0.1288
ADGRL1,1567,0.1288
TMEM185A,1549,0.1288
TTC30A,1487,0.1288
KLHL32,1493,0.1288
CPPED1,1564,0.1287
TXNDC5,1584,0.1287
BRSK1,1534,0.1287
TMED5,1598,0.1287
GRXCR2,1165,0.1286
NDUFB3,1558,0.1286
SYNGR1,1492,0.1286
MIR210HG,1515,0.1286
HYDIN,1484,0.1285
HHLA2,1403,0.1285
SLC51A,1500,0.1285
PEX12,1519,0.1285
PYCARD-AS1,1436,0.1284
PROK2,213,0.1284
GPM6A,1467,0.1284
AQP4-AS1,1470,0.1284
CLEC4M,99,0.1284
MIR137HG,1471,0.1284
COMMD10,1599,0.1284
ACTR3C,1513,0.1284
SLC25A18,1363,0.1284
RHOBTB2,1538,0.1283
CYB5RL,1528,0.1283
ZDHHC21,1581,0.1283
MFSD2A,1531,0.1283
LRRC32,942,0.1283
URB2,1536,0.1283
RAD9B,1493,0.1283
MAPK4,1439,0.1283
NOS3,1327,0.1282
ACADSB,1588,0.1282
SRXN1,1315,0.1282
ZNF793-AS1,806,0.1282
HLA-DMB,711,0.1282
MYH3,1524,0.1281
VNN1,1412,0.1281
DEF8,1549,0.1281
ZNF365,1440,0.1281
CC2D1B,1554,0.1281
CROT,1549,0.128
OTUB2,1529,0.128
ZNF776,1550,0.128
PHTF2,1596,0.128
IL20RB-AS1,1452,0.128
NIT1,1556,0.128
CAMK1G,1272,0.128
CDH3,1546,0.128
CENPS,1536,0.128
ZNF354C,1470,0.128
GPAA1,1532,0.128
GPS1,1535,0.128
CNOT7,1589,0.1279
SIRPD,862,0.1279
MEIOB,1381,0.1279
PIFO,499,0.1279
ALG14,1561,0.1279
TDRD9,1414,0.1279
P2RY1,1389,0.1279
TNFSF12,1415,0.1279
NEU1,1571,0.1278
PPAT,1587,0.1278
TOP3B,1544,0.1278
DNM3OS,1130,0.1277
MIR205HG,400,0.1277
MSX2,1482,0.1277
CLRN1-AS1,1312,0.1277
SSC4D,1409,0.1277
IRAK3,1531,0.1277
TMEM249,1041,0.1277
PCBP1-AS1,1591,0.1276
PAK6,1533,0.1276
COL18A1,1583,0.1276
SGO1-AS1,1570,0.1275
WNT4,1363,0.1275
GPR37L1,1364,0.1275
GMEB2,1572,0.1274
ALG8,1578,0.1274
TRAF5,1584,0.1274
TRIM28,1569,0.1274
PDPK1,1579,0.1274
RNF113A,1548,0.1274
HFE,1503,0.1273
MSMB,443,0.1273
MEGF6,1556,0.1273
CUTA,1547,0.1273
GREM1,1544,0.1273
PCAT14,992,0.1273
SNX10,1575,0.1272
NEURL1,1454,0.1272
POLR2C,1564,0.1272
ZNF385B,1507,0.1272
KCNN1,1518,0.1272
FBXO15,1496,0.1272
HIF3A,1372,0.1272
DNALI1,1014,0.1271
TTTY10,1321,0.1271
CPSF4L,1447,0.1271
CDHR3,1588,0.1271
USH2A,1490,0.127
CYB5A,1546,0.127
PHLDB3,1555,0.127
KCNV1,914,0.127
ATP8A2,1520,0.127
RAB32,1511,0.1269
LIMK1,1565,0.1269
ZNF202,1543,0.1269
C1QL1,1439,0.1269
TRIM46,1376,0.1269
CASTOR2,1561,0.1269
TIMM21,1553,0.1269
OR56A3,148,0.1269
ABCB5,1317,0.1268
CDH18,1552,0.1268
POMT2,1556,0.1268
TMCO4,1566,0.1268
ITIH2,1454,0.1268
ATOH8,1355,0.1268
TMEM170B,1511,0.1268
BAALC-AS1,1556,0.1268
GCN1,1592,0.1267
MEIS1-AS3,1007,0.1267
NUTM2A,254,0.1267
CTNND2,1550,0.1267
ASIC1,1518,0.1267
SERF2,1595,0.1267
SLC52A2,1527,0.1267
KCNH1,1503,0.1267
ZMAT1,1496,0.1267
SMIM13,1566,0.1266
FAM222A-AS1,1465,0.1266
EXD1,1372,0.1266
PPP1R36,1503,0.1266
AKIRIN2,1580,0.1266
SLC25A42,1543,0.1266
IL1A,1513,0.1265
SLC7A6OS,1570,0.1265
TNFSF4,1330,0.1265
SLC26A4,1479,0.1265
SPSB4,1169,0.1265
PRRX1,1548,0.1265
ZSCAN23,1304,0.1264
FLT4,1126,0.1264
GOLGA7B,1521,0.1264
UBE2Q2,1589,0.1264
HNF4A-AS1,1427,0.1264
COBL,1595,0.1264
EDN1,1547,0.1264
TMEM102,1270,0.1264
MIR9-3HG,1439,0.1264
TIMM17B,1550,0.1263
GAK,1597,0.1263
GPC3,1542,0.1263
CYP2E1,1516,0.1263
SLC37A4,1522,0.1263
CLIP1-AS1,1393,0.1262
OTULIN,1593,0.1262
PAQR7,1536,0.1262
HPN,1492,0.1262
DDX24,1599,0.1262
CBLN3,1158,0.1262
SMIM17,1253,0.1262
UPF2,1600,0.1262
GNAZ,1507,0.1262
PRTN3,1411,0.1261
XKR7,1245,0.1261
MORN1,1543,0.1261
OXSM,1535,0.1261
NCOA7-AS1,1269,0.1261
IL9R,919,0.1261
RAB9A,1586,0.1261
ATF6,1600,0.126
OC90,224,0.1259
CDH6,1492,0.1259
IGFL2-AS1,1558,0.1259
DAND5,1288,0.1259
TBX2,1536,0.1259
PANK1,1533,0.1259
MAFTRR,1071,0.1258
ALG13,1600,0.1258
CA11,1523,0.1258
TEX264,1536,0.1258
RNF212,1361,0.1258
OCIAD1-AS1,1467,0.1257
NEURL1B,1548,0.1257
SLC5A1,1375,0.1257
KIF12,1053,0.1257
FOXP4-AS1,1531,0.1257
ADGRF5,1308,0.1257
MXRA5,1441,0.1257
ALOXE3,1433,0.1257
AMACR,1549,0.1257
GNAL,1555,0.1257
BOLA1,1529,0.1257
UNC93B1,1552,0.1256
CCL3,1006,0.1256
ID4,1504,0.1256
FAM98A,1576,0.1256
ALG10,1540,0.1256
OXER1,95,0.1255
BPI,697,0.1255
TMEM250,1529,0.1255
GSG1L,1486,0.1255
CCS,1559,0.1255
MRPS5,1589,0.1255
CHST10,1381,0.1255
PDXK,1599,0.1254
KCNG2,1433,0.1254
EBF4,1544,0.1254
DPH1,1549,0.1254
MS4A3,126,0.1254
TNK1,1407,0.1254
FOXF2,1057,0.1254
POLR1E,1552,0.1253
TADA3,1554,0.1253
PRRT1,1514,0.1253
TSSK3,1482,0.1253
DAW1,1361,0.1253
TOMM5,1575,0.1253
VPS16,1542,0.1252
CAPN11,1230,0.1252
CASTOR1,1475,0.1252
GAS6-AS1,1490,0.1252
FTCD,1400,0.1252
GNAS-AS1,1498,0.1251
DUS2,1543,0.1251
SUSD3,758,0.1251
SHROOM4,1519,0.1251
ZNF90,1415,0.1251
EPHB2,1599,0.1251
PMM1,1542,0.1251
PARM1,1516,0.125
ENDOV,1554,0.125
STPG3,355,0.125
POGK,1576,0.125
CKMT1B,1229,0.125
SUN5,339,0.125
SYT12,1429,0.125
RTN4RL1,1482,0.125
MAT2A,1568,0.1249
CERS3,1360,0.1249
CDKL2,1539,0.1249
ADAMTS2,1531,0.1249
APH1A,1572,0.1249
NHSL2,1508,0.1249
NSL1,1578,0.1249
OGN,1373,0.1249
SLC25A19,1535,0.1248
SLC6A12,1336,0.1248
MEP1A,623,0.1248
LIG4,1540,0.1248
FGL1,1381,0.1248
DCDC2,1514,0.1248
UBA3,1589,0.1247
GCNT3,1577,0.1247
FOXRED1,1554,0.1247
CAMK2B,1492,0.1247
SHTN1,1595,0.1247
PRICKLE1,1562,0.1247
ZNF830,1565,0.1247
BTNL9,1415,0.1247
CACNG5,1106,0.1247
FUOM,1282,0.1247
DGUOK,1593,0.1246
AGMAT,1397,0.1246
GAS8,1567,0.1246
ZBTB45,1518,0.1246
GNGT1,1597,0.1246
LHFPL4,1493,0.1246
BRPF3,1561,0.1245
GDF10,24,0.1245
ADGRG5,1363,0.1245
MRI1,1557,0.1245
DYNLT1,1571,0.1245
SPHK2,1532,0.1245
ARF5,1558,0.1245
GALK1,1535,0.1244
GLI1,1309,0.1244
SCNN1G,1133,0.1244
KCTD19,1434,0.1244
ANKRD30BL,1496,0.1244
SIK1,1227,0.1244
CCL20,1556,0.1244
PAGR1,1560,0.1244
PALM,1506,0.1243
EFR3B,1572,0.1243
GABBR2,1525,0.1243
MORC2-AS1,1351,0.1243
SH2D2A,1361,0.1243
RASSF2,1518,0.1243
STX1B,1386,0.1243
OPLAH,1372,0.1243
JMJD8,1510,0.1242
DGAT2,1482,0.1242
AARS2,1538,0.1241
PLEKHG3,1553,0.1241
ADAL,1547,0.1241
LRGUK,1544,0.1241
KCNS3,1536,0.1241
BORCS7,1558,0.124
TCL1A,40,0.124
LAT,1511,0.124
PLCL2,1554,0.124
CD81,1590,0.124
ZNF844,1533,0.124
ITGB7,1438,0.1239
ORM2,237,0.1239
TRIM74,1094,0.1239
DCAF17,1564,0.1239
RGS16,1464,0.1239
PTGER3,1427,0.1239
MPST,1544,0.1239
MELTF-AS1,1392,0.1239
KLRG1,1487,0.1239
KLF6,1600,0.1239
SPATA9,1418,0.1239
CD2,70,0.1239
MZT2B,1568,0.1239
S100Z,1372,0.1238
BDNF,1562,0.1238
DCUN1D2,1574,0.1237
FAM167A,1512,0.1237
OLFML3,1403,0.1236
NPHS1,1491,0.1236
ATP2A1,1538,0.1236
TEX45,1415,0.1236
LCN10,190,0.1236
SPNS1,1566,0.1236
XPO7,1597,0.1236
ACOT1,1092,0.1236
ALDH9A1,1575,0.1236
DOK1,1498,0.1236
ATP6V0E2,1536,0.1236
TOGARAM2,1429,0.1235
MAN1C1,1518,0.1235
PRSS21,698,0.1235
CYP4F3,1421,0.1235
PKIA,1573,0.1235
KCTD1,1568,0.1235
POU6F2,1508,0.1235
POU6F2-AS2,881,0.1235
ZNF691,1507,0.1235
SLC8A3,1347,0.1235
ARMCX6,1477,0.1234
MRPL35,1546,0.1234
NUPR1,1555,0.1234
LYPLAL1-AS1,1409,0.1234
WDR46,1543,0.1234
FBXO44,1533,0.1233
COL22A1,1554,0.1233
CRY1,1597,0.1233
CNBD1,1531,0.1233
SLPI,1457,0.1233
IRF7,1550,0.1233
FBXL13,1587,0.1233
THBS4,1525,0.1232
PAFAH1B2,1599,0.1232
GLB1,1576,0.1232
NCS1,1573,0.1232
CDH10,1517,0.1232
SGCZ,1484,0.1232
KRT20,1512,0.1232
C2-AS1,1343,0.1232
SKIDA1,1462,0.1232
AMZ1,1536,0.1231
PSMB5,1581,0.1231
HIC1,1421,0.1231
DLX5,540,0.1231
MRPL40,1542,0.1231
MRPS18A,1548,0.1231
MED30,1558,0.1231
SLC2A11,1550,0.123
MYRF,1560,0.123
NTF3,1452,0.123
RHBDL2,1518,0.123
DCDC2C,1335,0.1229
CGA,1396,0.1228
ERMN,344,0.1228
MYO1A,1352,0.1228
DDX1,1595,0.1228
CNGA4,1322,0.1228
FAM161B,1538,0.1227
LCN2,1579,0.1227
DMBX1,1398,0.1226
NEURL4,1527,0.1226
SLC35F4,1526,0.1226
TMEM38B,1582,0.1225
ZNF550,1546,0.1225
PIWIL3,790,0.1225
ADCY10,1538,0.1225
KCNJ6,1542,0.1225
LIMD1-AS1,1505,0.1225
ELMO3,1438,0.1225
HOXB-AS1,1526,0.1225
KIF3B,1593,0.1225
TMEM139,1402,0.1224
ITGAM,1386,0.1224
SDHAF2,1560,0.1224
RHOT2,1557,0.1224
DTYMK,1555,0.1224
ALDH8A1,1522,0.1224
IL17RE,1508,0.1224
ASAH2,1380,0.1224
JRKL,1545,0.1224
TLNRD1,1570,0.1223
ARG2,1575,0.1223
CDC123,1590,0.1223
ACAD8,1539,0.1223
HOXA10-AS,1359,0.1223
ABR,1598,0.1223
ACKR4,1414,0.1222
SCN5A,1537,0.1222
PTPRN,1485,0.1222
CMYA5,1568,0.1222
SLC25A48,1492,0.1222
IGSF11,1526,0.1222
ST18,1520,0.1221
RELN,1464,0.1221
ANAPC13,1542,0.1221
ENDOU,1256,0.1221
ERN2,1161,0.1221
PRICKLE4,313,0.1221
PCDH15,1562,0.122
TMBIM6,1600,0.122
PASK,1526,0.122
ATP2A3,1488,0.122
FADS3,1548,0.1219
ZNF354B,1558,0.1219
CALCR,1333,0.1219
SCN1B,1492,0.1219
LCK,1402,0.1219
HCAR2,452,0.1219
SLC10A5,1175,0.1218
MAP1LC3C,317,0.1218
SERPINF1,1460,0.1218
WASHC2C,1567,0.1218
SPRTN,1557,0.1218
PTCSC2,1426,0.1218
ACO2,1594,0.1218
UQCRB,1599,0.1218
SLC22A5,1539,0.1218
NDUFAF3,1540,0.1218
DICER1,1600,0.1218
NDRG2,1520,0.1218
CXCL16,1540,0.1217
KBTBD11,1459,0.1217
DPYSL2,1599,0.1217
ZSCAN18,1514,0.1217
LDLRAD1,769,0.1217
ANKRD30A,1356,0.1217
MAGEH1,1199,0.1217
GMNC,926,0.1216
MAPK12,1528,0.1216
PSMB9,1548,0.1216
TMEM213,1419,0.1216
JAKMIP2-AS1,1489,0.1216
KRT5,1344,0.1216
CORO2A,1570,0.1216
CENPC,1595,0.1216
PRPF8,1600,0.1216
TLE2,1524,0.1215
NELL1,1524,0.1215
MCPH1,1591,0.1215
PIK3R2,1548,0.1215
RIPPLY3,1063,0.1215
VPS9D1,1555,0.1215
NFKB1,1600,0.1214
FAM89A,1532,0.1214
ALDH1B1,1522,0.1214
TRIM68,1470,0.1214
THEM6,1501,0.1213
SPDEF,1220,0.1213
SPINT2,1585,0.1213
POU4F1,1196,0.1213
GMFB,1572,0.1213
TMEM72-AS1,1535,0.1212
